loss,params,iteration,run_time
0.8395812511444092,"{'batch_size': 128, 'drop_out': 0.20777996862982068, 'first_layer_dense': 135, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 18.0, 'optimizer': 'Adadelta', 'output_layer_activation': 'softmax', 'second_layer_dense': 31, 'third_layer_dense': 15}",31,33.13827850786038
1.0,"{'batch_size': 128, 'drop_out': 0.1042349181047384, 'first_layer_dense': 131, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'SGD', 'output_layer_activation': 'elu', 'second_layer_dense': 30, 'third_layer_dense': 13}",32,26.3285390608944
0.6797266900539398,"{'batch_size': 128, 'drop_out': 0.0012999946775894833, 'first_layer_dense': 136, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'linear', 'second_layer_dense': 31, 'third_layer_dense': 20}",33,30.978810261003673
0.1424899697303772,"{'batch_size': 128, 'drop_out': 0.06214539069976814, 'first_layer_dense': 126, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 17.0, 'optimizer': 'Adamax', 'output_layer_activation': 'exponential', 'second_layer_dense': 32, 'third_layer_dense': 18}",34,28.00970203592442
0.16041874885559082,"{'batch_size': 128, 'drop_out': 0.20581396676471675, 'first_layer_dense': 150, 'hidden_layer_activation': 'sigmoid', 'learning_rate': 0.001, 'num_epochs': 17.0, 'optimizer': 'SGD', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 37, 'third_layer_dense': 16}",35,22.641496781026945
0.876191072165966,"{'batch_size': 128, 'drop_out': 0.06955040215809571, 'first_layer_dense': 120, 'hidden_layer_activation': 'relu', 'learning_rate': 0.001, 'num_epochs': 15.0, 'optimizer': 'Adam', 'output_layer_activation': 'linear', 'second_layer_dense': 33, 'third_layer_dense': 20}",36,26.839090049033985
0.02723795175552368,"{'batch_size': 128, 'drop_out': 0.0032292549768286605, 'first_layer_dense': 101, 'hidden_layer_activation': 'softmax', 'learning_rate': 0.001, 'num_epochs': 19.0, 'optimizer': 'Adamax', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 38, 'third_layer_dense': 18}",37,31.4570399930235
1.0,"{'batch_size': 128, 'drop_out': 0.18118471763517752, 'first_layer_dense': 118, 'hidden_layer_activation': 'exponential', 'learning_rate': 0.01, 'num_epochs': 15.0, 'optimizer': 'Adamax', 'output_layer_activation': 'tanh', 'second_layer_dense': 32, 'third_layer_dense': 23}",38,24.691626269137487
0.8397379666566849,"{'batch_size': 128, 'drop_out': 0.2771191391736726, 'first_layer_dense': 73, 'hidden_layer_activation': 'softsign', 'learning_rate': 0.001, 'num_epochs': 16.0, 'optimizer': 'NAdam', 'output_layer_activation': 'softsign', 'second_layer_dense': 47, 'third_layer_dense': 25}",39,33.23719326313585
0.014292895793914795,"{'batch_size': 128, 'drop_out': 0.11226444863193252, 'first_layer_dense': 133, 'hidden_layer_activation': 'tanh', 'learning_rate': 0.01, 'num_epochs': 14.0, 'optimizer': 'Adagrad', 'output_layer_activation': 'sigmoid', 'second_layer_dense': 40, 'third_layer_dense': 21}",40,20.82145780697465
